# High E guitar string sampling at  4096 samples/sec
# time[s], waveform1, waveform2, waveform3, waveform4
5.6519e-01 1.6000e+02 2.1600e+02 -1.9000e+01 9.1000e+01
5.6543e-01 1.1600e+02 3.7400e+02 1.2900e+02 6.3000e+01
5.6567e-01 -3.6000e+01 4.3200e+02 -6.6000e+01 1.0400e+02
5.6592e-01 -7.5000e+01 2.7800e+02 -7.5000e+01 3.6000e+01
5.6616e-01 7.2000e+01 -3.0000e+01 3.4900e+02 2.1000e+01
5.6641e-01 8.0000e+00 -2.5600e+02 2.5600e+02 1.2200e+02
5.6665e-01 -1.3700e+02 -2.0900e+02 -1.0300e+02 4.8000e+01
5.6689e-01 -1.3500e+02 -8.0000e+01 9.1000e+01 -5.8000e+01
5.6714e-01 -4.8000e+01 -4.8000e+01 4.2000e+01 -1.0500e+02
5.6738e-01 1.0400e+02 -2.1500e+02 -1.0200e+02 -1.7400e+02
5.6763e-01 8.0000e+00 -2.6200e+02 1.6000e+01 -1.7800e+02
5.6787e-01 -1.3000e+01 -1.5600e+02 -2.2200e+02 -8.2000e+01
5.6812e-01 1.3700e+02 6.6000e+01 -2.5300e+02 6.7000e+01
5.6836e-01 1.4900e+02 2.5000e+02 2.6000e+01 6.8000e+01
5.6860e-01 7.5000e+01 4.0100e+02 8.3000e+01 6.5000e+01
5.6885e-01 -9.1000e+01 4.0900e+02 -1.3200e+02 9.0000e+01
5.6909e-01 -7.4000e+01 2.0400e+02 -1.0000e+00 1.8000e+01
5.6934e-01 4.5000e+01 -1.1900e+02 3.9200e+02 4.8000e+01
5.6958e-01 -7.0000e+01 -2.7700e+02 1.4200e+02 1.3000e+02
5.6982e-01 -1.7700e+02 -1.9300e+02 -1.1700e+02 2.7000e+01
5.7007e-01 -1.4100e+02 -7.1000e+01 1.1900e+02 -6.3000e+01
5.7031e-01 -2.0000e+01 -9.0000e+01 -3.3000e+01 -1.0300e+02
5.7056e-01 9.6000e+01 -2.5700e+02 -7.9000e+01 -1.7500e+02
5.7080e-01 -2.2000e+01 -2.6700e+02 -1.0000e+00 -1.4700e+02
5.7104e-01 2.9000e+01 -1.3900e+02 -2.5800e+02 -3.1000e+01
5.7129e-01 1.7200e+02 9.3000e+01 -1.7700e+02 1.0200e+02
5.7153e-01 1.5400e+02 2.7100e+02 8.7000e+01 7.4000e+01
5.7178e-01 6.7000e+01 4.2000e+02 5.2000e+01 8.8000e+01
5.7202e-01 -8.7000e+01 3.7900e+02 -1.4300e+02 8.8000e+01
5.7227e-01 -1.8000e+01 1.3600e+02 1.1300e+02 7.0000e+00
5.7251e-01 5.0000e+01 -1.8500e+02 4.0100e+02 6.9000e+01
5.7275e-01 -9.9000e+01 -2.6800e+02 3.3000e+01 1.0700e+02
5.7300e-01 -1.6400e+02 -1.5400e+02 -9.2000e+01 -1.2000e+01
5.7324e-01 -1.0700e+02 -4.1000e+01 1.2200e+02 -9.1000e+01
5.7349e-01 1.7000e+01 -1.0200e+02 -9.5000e+01 -1.3500e+02
5.7373e-01 7.5000e+01 -2.4900e+02 -5.4000e+01 -2.0100e+02
5.7397e-01 -5.3000e+01 -2.2500e+02 -6.1000e+01 -1.4200e+02
5.7422e-01 5.7000e+01 -7.7000e+01 -3.0000e+02 -2.0000e+00
5.7446e-01 1.7100e+02 1.4300e+02 -1.1400e+02 1.1000e+02
5.7471e-01 1.2800e+02 3.1000e+02 9.7000e+01 7.8000e+01
5.7495e-01 1.8000e+01 4.3400e+02 -1.7000e+01 1.1100e+02
5.7520e-01 -1.1100e+02 3.3500e+02 -1.4300e+02 8.4000e+01
5.7544e-01 -6.0000e+00 5.5000e+01 2.1100e+02 1.8000e+01
5.7568e-01 2.0000e+00 -2.3900e+02 3.5000e+02 1.0700e+02
5.7593e-01 -1.6200e+02 -2.6500e+02 -6.4000e+01 1.0100e+02
5.7617e-01 -1.7300e+02 -1.4100e+02 -3.5000e+01 -2.3000e+01
5.7642e-01 -9.1000e+01 -4.3000e+01 1.1200e+02 -8.6000e+01
5.7666e-01 3.9000e+01 -1.4000e+02 -1.2900e+02 -1.4000e+02
5.7690e-01 4.4000e+01 -2.5300e+02 -2.1000e+01 -1.8500e+02
5.7715e-01 -4.5000e+01 -1.9100e+02 -1.2100e+02 -1.0300e+02
5.7739e-01 1.2000e+02 -2.3000e+01 -2.8700e+02 4.4000e+01
5.7764e-01 1.9900e+02 1.8700e+02 -2.2000e+01 1.1300e+02
5.7788e-01 1.3800e+02 3.4300e+02 1.2200e+02 7.9000e+01
5.7812e-01 1.0000e+01 4.4100e+02 -4.3000e+01 1.1100e+02
5.7837e-01 -7.7000e+01 3.0400e+02 -6.0000e+01 4.9000e+01
5.7861e-01 3.2000e+01 6.0000e+00 3.3500e+02 4.0000e+00
5.7886e-01 -2.5000e+01 -2.4400e+02 2.9900e+02 1.0000e+02
5.7910e-01 -1.8200e+02 -2.0600e+02 -1.0000e+02 4.8000e+01
5.7935e-01 -1.5100e+02 -7.7000e+01 5.2000e+01 -6.0000e+01
5.7959e-01 -6.4000e+01 -1.9000e+01 8.4000e+01 -1.0200e+02
5.7983e-01 6.3000e+01 -1.5300e+02 -1.3100e+02 -1.6400e+02
5.8008e-01 1.0000e+00 -2.2500e+02 -2.0000e+00 -1.7900e+02
5.8032e-01 -3.8000e+01 -1.4600e+02 -1.7700e+02 -7.7000e+01
5.8057e-01 1.4700e+02 2.9000e+01 -2.4000e+02 7.3000e+01
5.8081e-01 1.8000e+02 2.1600e+02 5.4000e+01 1.1100e+02
5.8105e-01 1.0600e+02 3.6100e+02 1.0600e+02 9.2000e+01
5.8130e-01 -3.7000e+01 4.0000e+02 -8.6000e+01 1.2200e+02
5.8154e-01 -7.6000e+01 2.1200e+02 1.6000e+01 4.7000e+01
5.8179e-01 2.6000e+01 -1.0700e+02 3.9400e+02 3.2000e+01
5.8203e-01 -8.0000e+01 -3.0700e+02 1.8900e+02 1.1700e+02
5.8228e-01 -2.0200e+02 -2.2300e+02 -1.3300e+02 2.4000e+01
5.8252e-01 -1.2800e+02 -9.1000e+01 1.0700e+02 -7.5000e+01
5.8276e-01 -3.0000e+01 -6.4000e+01 2.0000e+01 -1.1100e+02
5.8301e-01 8.6000e+01 -2.0400e+02 -1.2200e+02 -1.8800e+02
5.8325e-01 -7.0000e+00 -2.2100e+02 -8.0000e+00 -1.7300e+02
5.8350e-01 1.6000e+01 -1.1200e+02 -2.4400e+02 -5.5000e+01
5.8374e-01 2.0300e+02 8.4000e+01 -1.9100e+02 8.8000e+01
5.8398e-01 1.9100e+02 2.5200e+02 9.0000e+01 9.7000e+01
5.8423e-01 1.0000e+02 3.9700e+02 4.5000e+01 9.6000e+01
5.8447e-01 -5.2000e+01 3.8100e+02 -1.2800e+02 1.0600e+02
5.8472e-01 -5.2000e+01 1.5200e+02 9.3000e+01 1.9000e+01
5.8496e-01 2.2000e+01 -1.6300e+02 3.8300e+02 4.4000e+01
5.8521e-01 -1.2300e+02 -2.8500e+02 4.7000e+01 9.3000e+01
5.8545e-01 -2.0000e+02 -1.6600e+02 -1.5200e+02 -2.6000e+01
5.8569e-01 -1.0800e+02 -4.7000e+01 9.8000e+01 -1.0600e+02
5.8594e-01 -6.0000e+00 -6.3000e+01 -8.7000e+01 -1.3000e+02
5.8618e-01 7.5000e+01 -2.0500e+02 -1.3300e+02 -1.9700e+02
5.8643e-01 -2.7000e+01 -1.9400e+02 -7.6000e+01 -1.3400e+02
5.8667e-01 6.5000e+01 -7.5000e+01 -3.1500e+02 5.0000e+00
5.8691e-01 2.2900e+02 1.2300e+02 -1.4500e+02 1.2900e+02
5.8716e-01 1.7400e+02 2.7500e+02 9.7000e+01 1.0500e+02
5.8740e-01 6.9000e+01 3.9500e+02 -8.0000e+00 1.1800e+02
5.8765e-01 -8.5000e+01 3.2100e+02 -1.0800e+02 9.3000e+01
5.8789e-01 -4.4000e+01 5.5000e+01 2.0800e+02 7.0000e+00
5.8813e-01 -1.5000e+01 -2.4600e+02 3.7300e+02 6.6000e+01
5.8838e-01 -1.7800e+02 -2.9700e+02 -3.3000e+01 7.6000e+01
5.8862e-01 -2.0100e+02 -1.5600e+02 -8.0000e+01 -5.1000e+01
5.8887e-01 -1.0100e+02 -5.2000e+01 1.3300e+02 -1.1200e+02
5.8911e-01 5.0000e+00 -9.8000e+01 -1.1100e+02 -1.4400e+02
5.8936e-01 4.8000e+01 -2.1500e+02 -6.2000e+01 -1.9600e+02
5.8960e-01 -3.3000e+01 -1.6200e+02 -7.9000e+01 -1.0900e+02
5.8984e-01 1.2800e+02 -2.5000e+01 -2.7500e+02 4.0000e+01
5.9009e-01 2.4800e+02 1.7600e+02 -1.6000e+01 1.2900e+02
5.9033e-01 1.7000e+02 3.3500e+02 1.3800e+02 9.3000e+01
5.9058e-01 4.9000e+01 4.3400e+02 -2.0000e+01 1.1400e+02
5.9082e-01 -8.3000e+01 2.9500e+02 -4.1000e+01 6.3000e+01
5.9106e-01 -1.9000e+01 5.0000e+00 3.1600e+02 -2.0000e+00
5.9131e-01 -4.7000e+01 -2.7200e+02 3.2300e+02 8.2000e+01
5.9155e-01 -2.0400e+02 -2.6700e+02 -9.5000e+01 5.3000e+01
5.9180e-01 -1.7300e+02 -1.2500e+02 -3.0000e+00 -6.6000e+01
5.9204e-01 -6.9000e+01 -4.0000e+01 1.0600e+02 -1.0500e+02
5.9229e-01 3.2000e+01 -1.1500e+02 -1.5800e+02 -1.5700e+02
5.9253e-01 2.6000e+01 -2.0300e+02 -4.2000e+01 -1.8100e+02
5.9277e-01 -2.0000e+01 -1.3100e+02 -1.4700e+02 -6.7000e+01
5.9302e-01 1.7400e+02 8.0000e+00 -2.4800e+02 8.2000e+01
5.9326e-01 2.3600e+02 1.9600e+02 5.4000e+01 1.4500e+02
5.9351e-01 1.3200e+02 3.3900e+02 1.1000e+02 1.1800e+02
5.9375e-01 -1.2000e+01 3.9600e+02 -6.3000e+01 1.3200e+02
5.9399e-01 -1.1100e+02 2.0800e+02 3.0000e+01 5.7000e+01
5.9424e-01 -3.5000e+01 -9.9000e+01 3.7600e+02 1.0000e+01
5.9448e-01 -1.1200e+02 -3.2900e+02 2.2500e+02 8.8000e+01
5.9473e-01 -2.4100e+02 -2.6800e+02 -1.3800e+02 8.0000e+00
5.9497e-01 -1.4900e+02 -1.2300e+02 6.2000e+01 -9.9000e+01
5.9521e-01 -5.8000e+01 -5.5000e+01 3.8000e+01 -1.2400e+02
5.9546e-01 4.5000e+01 -1.4500e+02 -1.8700e+02 -1.9000e+02
5.9570e-01 1.0000e+01 -1.8200e+02 -5.3000e+01 -1.7500e+02
5.9595e-01 2.7000e+01 -9.3000e+01 -2.2900e+02 -3.4000e+01
5.9619e-01 2.4300e+02 7.0000e+01 -2.2700e+02 1.1700e+02
5.9644e-01 2.4700e+02 2.5000e+02 7.8000e+01 1.4500e+02
5.9668e-01 1.3000e+02 3.8200e+02 5.1000e+01 1.2800e+02
5.9692e-01 -1.7000e+01 3.9800e+02 -1.0500e+02 1.2700e+02
5.9717e-01 -7.6000e+01 1.8200e+02 9.1000e+01 2.9000e+01
5.9741e-01 -1.4000e+01 -1.3000e+02 3.7800e+02 1.4000e+01
5.9766e-01 -1.3700e+02 -3.0800e+02 8.9000e+01 7.4000e+01
5.9790e-01 -2.3300e+02 -2.0000e+02 -1.6600e+02 -3.1000e+01
5.9814e-01 -1.2600e+02 -7.9000e+01 1.0100e+02 -1.1300e+02
5.9839e-01 -4.5000e+01 -5.9000e+01 -3.5000e+01 -1.2800e+02
5.9863e-01 4.2000e+01 -1.6500e+02 -1.7200e+02 -1.9300e+02
5.9888e-01 -1.0000e+01 -1.6600e+02 -4.8000e+01 -1.3500e+02
5.9912e-01 7.2000e+01 -5.8000e+01 -2.5700e+02 9.0000e+00
5.9937e-01 2.7600e+02 1.1300e+02 -1.3000e+02 1.4100e+02
5.9961e-01 2.2500e+02 2.7200e+02 1.2900e+02 1.3700e+02
5.9985e-01 1.0000e+02 3.9200e+02 2.9000e+01 1.2600e+02
6.0010e-01 -6.3000e+01 3.4900e+02 -6.3000e+01 1.0300e+02
6.0034e-01 -7.6000e+01 9.5000e+01 2.0800e+02 0.0000e+00
6.0059e-01 -3.9000e+01 -2.1100e+02 3.7800e+02 1.8000e+01
6.0083e-01 -1.9000e+02 -3.1800e+02 2.0000e+00 4.9000e+01
6.0107e-01 -2.3300e+02 -1.8900e+02 -1.1300e+02 -7.2000e+01
6.0132e-01 -1.0600e+02 -7.4000e+01 1.3500e+02 -1.3100e+02
6.0156e-01 -1.9000e+01 -7.0000e+01 -1.0600e+02 -1.4800e+02
6.0181e-01 6.0000e+01 -1.8200e+02 -1.4200e+02 -2.0100e+02
6.0205e-01 6.0000e+00 -1.3900e+02 -8.2000e+01 -1.0100e+02
6.0229e-01 1.4800e+02 -1.4000e+01 -2.8800e+02 4.7000e+01
6.0254e-01 3.1100e+02 1.6700e+02 -5.6000e+01 1.5300e+02
6.0278e-01 2.1200e+02 3.1300e+02 1.3100e+02 1.3200e+02
6.0303e-01 7.2000e+01 4.1700e+02 -1.8000e+01 1.3400e+02
6.0327e-01 -9.0000e+01 3.1400e+02 -3.1000e+01 8.8000e+01
6.0352e-01 -7.1000e+01 3.4000e+01 2.9300e+02 -5.0000e+00
6.0376e-01 -6.8000e+01 -2.5800e+02 3.2600e+02 4.3000e+01
6.0400e-01 -2.2300e+02 -3.0300e+02 -8.4000e+01 2.7000e+01
6.0425e-01 -2.0700e+02 -1.5900e+02 -5.8000e+01 -9.8000e+01
6.0449e-01 -9.3000e+01 -6.7000e+01 1.1800e+02 -1.3600e+02
6.0474e-01 -4.0000e+00 -1.0300e+02 -1.6800e+02 -1.6000e+02
6.0498e-01 4.7000e+01 -2.0100e+02 -1.0100e+02 -1.9200e+02
6.0522e-01 1.1000e+01 -1.3800e+02 -1.2000e+02 -6.3000e+01
6.0547e-01 1.9700e+02 -1.5000e+01 -2.6600e+02 8.9000e+01
6.0571e-01 3.0400e+02 1.7100e+02 3.3000e+01 1.6300e+02
6.0596e-01 1.7400e+02 3.1200e+02 1.2200e+02 1.3300e+02
6.0620e-01 2.6000e+01 3.9300e+02 -4.5000e+01 1.3400e+02
6.0645e-01 -1.0900e+02 2.3900e+02 3.6000e+01 6.4000e+01
6.0669e-01 -6.3000e+01 -5.2000e+01 3.5300e+02 -1.2000e+01
6.0693e-01 -9.5000e+01 -3.0600e+02 2.4000e+02 5.5000e+01
6.0718e-01 -2.4300e+02 -2.8000e+02 -1.4200e+02 -3.0000e+00
6.0742e-01 -1.8400e+02 -1.2700e+02 7.0000e+00 -1.1900e+02
6.0767e-01 -8.9000e+01 -4.9000e+01 6.5000e+01 -1.4000e+02
6.0791e-01 0.0000e+00 -1.0800e+02 -2.0300e+02 -1.8000e+02
6.0815e-01 2.1000e+01 -1.7600e+02 -7.1000e+01 -1.7200e+02
6.0840e-01 2.1000e+01 -9.4000e+01 -1.7400e+02 -1.5000e+01
6.0864e-01 2.4200e+02 3.5000e+01 -2.3100e+02 1.3700e+02
6.0889e-01 2.8100e+02 2.1400e+02 8.3000e+01 1.8400e+02
6.0913e-01 1.3500e+02 3.4700e+02 7.4000e+01 1.5300e+02
6.0938e-01 -1.8000e+01 3.8900e+02 -7.1000e+01 1.3700e+02
6.0962e-01 -1.1600e+02 1.8700e+02 1.0600e+02 3.8000e+01
6.0986e-01 -5.4000e+01 -1.1600e+02 3.7900e+02 -1.0000e+01
6.1011e-01 -1.3200e+02 -3.2400e+02 1.4200e+02 5.5000e+01
6.1035e-01 -2.5200e+02 -2.5000e+02 -1.5000e+02 -3.7000e+01
6.1060e-01 -1.4300e+02 -1.1200e+02 8.4000e+01 -1.3500e+02
6.1084e-01 -5.5000e+01 -5.3000e+01 4.0000e+00 -1.4200e+02
6.1108e-01 3.9000e+01 -1.2900e+02 -2.1000e+02 -1.9700e+02
6.1133e-01 4.0000e+01 -1.6300e+02 -5.4000e+01 -1.4100e+02
6.1157e-01 9.4000e+01 -7.2000e+01 -2.2700e+02 2.1000e+01
6.1182e-01 3.1000e+02 6.8000e+01 -1.6700e+02 1.5800e+02
6.1206e-01 2.6500e+02 2.3500e+02 1.2500e+02 1.7500e+02
6.1230e-01 1.0200e+02 3.6500e+02 3.0000e+01 1.4700e+02
6.1255e-01 -6.4000e+01 3.6900e+02 -6.7000e+01 1.1700e+02
6.1279e-01 -1.2300e+02 1.4200e+02 1.8000e+02 6.0000e+00
6.1304e-01 -7.3000e+01 -1.5600e+02 3.5100e+02 -9.0000e+00
6.1328e-01 -1.9700e+02 -3.0900e+02 2.0000e+01 3.8000e+01
6.1353e-01 -2.7000e+02 -1.9300e+02 -1.5100e+02 -7.5000e+01
6.1377e-01 -1.3500e+02 -6.5000e+01 1.0200e+02 -1.4100e+02
6.1401e-01 -4.9000e+01 -3.5000e+01 -9.7000e+01 -1.3600e+02
6.1426e-01 4.4000e+01 -1.2300e+02 -2.0500e+02 -1.9100e+02
6.1450e-01 3.1000e+01 -1.1500e+02 -6.9000e+01 -9.7000e+01
6.1475e-01 1.4400e+02 -2.2000e+01 -2.5400e+02 6.1000e+01
6.1499e-01 3.4000e+02 1.2100e+02 -6.9000e+01 1.7400e+02
6.1523e-01 2.3400e+02 2.6800e+02 1.6500e+02 1.6500e+02
6.1548e-01 6.8000e+01 3.7400e+02 1.8000e+01 1.4800e+02
6.1572e-01 -8.6000e+01 3.2200e+02 -2.0000e+00 9.7000e+01
6.1597e-01 -9.6000e+01 6.1000e+01 2.8600e+02 -1.4000e+01
6.1621e-01 -6.2000e+01 -2.2600e+02 3.3200e+02 4.0000e+00
6.1646e-01 -2.0600e+02 -3.1900e+02 -4.7000e+01 1.2000e+01
6.1670e-01 -2.2900e+02 -1.7000e+02 -7.8000e+01 -1.0900e+02
6.1694e-01 -8.8000e+01 -6.2000e+01 1.3600e+02 -1.5200e+02
6.1719e-01 -7.0000e+00 -5.7000e+01 -1.3900e+02 -1.5600e+02
6.1743e-01 7.1000e+01 -1.4500e+02 -1.3700e+02 -1.9700e+02
6.1768e-01 5.2000e+01 -1.0100e+02 -7.3000e+01 -6.9000e+01
6.1792e-01 2.1100e+02 2.0000e+00 -2.4800e+02 8.8000e+01
6.1816e-01 3.4500e+02 1.5000e+02 1.5000e+01 1.7900e+02
6.1841e-01 1.7700e+02 2.7500e+02 1.4000e+02 1.5500e+02
6.1865e-01 6.0000e+00 3.6800e+02 -3.4000e+01 1.4000e+02
6.1890e-01 -1.4000e+02 2.5400e+02 3.2000e+01 7.1000e+01
6.1914e-01 -1.1100e+02 -2.0000e+01 3.2100e+02 -2.9000e+01
6.1938e-01 -1.0800e+02 -2.8400e+02 2.4400e+02 1.8000e+01
6.1963e-01 -2.6300e+02 -3.0700e+02 -1.3000e+02 -1.9000e+01
6.1987e-01 -2.2000e+02 -1.3600e+02 -3.8000e+01 -1.3400e+02
6.2012e-01 -7.8000e+01 -4.2000e+01 8.5000e+01 -1.4900e+02
6.2036e-01 1.0000e+01 -6.3000e+01 -2.1000e+02 -1.6400e+02
6.2061e-01 7.5000e+01 -1.5700e+02 -1.0800e+02 -1.6400e+02
6.2085e-01 7.9000e+01 -9.3000e+01 -1.3200e+02 -3.0000e+00
6.2109e-01 2.7300e+02 1.1000e+01 -2.4400e+02 1.4300e+02
6.2134e-01 3.4000e+02 1.6500e+02 7.6000e+01 1.9900e+02
6.2158e-01 1.4400e+02 2.8500e+02 1.0100e+02 1.6000e+02
6.2183e-01 -2.3000e+01 3.5400e+02 -5.8000e+01 1.3000e+02
6.2207e-01 -1.3900e+02 1.8800e+02 9.8000e+01 3.5000e+01
6.2231e-01 -8.2000e+01 -9.8000e+01 3.4600e+02 -4.3000e+01
6.2256e-01 -1.2500e+02 -3.2700e+02 1.4100e+02 1.7000e+01
6.2280e-01 -2.7200e+02 -2.7800e+02 -1.8300e+02 -5.7000e+01
6.2305e-01 -1.7400e+02 -1.0800e+02 1.0000e+00 -1.5600e+02
6.2329e-01 -4.8000e+01 -4.0000e+01 0.0000e+00 -1.4700e+02
6.2354e-01 4.5000e+01 -7.2000e+01 -2.6000e+02 -1.7800e+02
6.2378e-01 8.5000e+01 -1.2900e+02 -9.4000e+01 -1.3600e+02
6.2402e-01 1.0800e+02 -5.0000e+01 -1.9700e+02 3.4000e+01
6.2427e-01 3.1200e+02 5.9000e+01 -1.9700e+02 1.6600e+02
6.2451e-01 2.8700e+02 2.0900e+02 1.2600e+02 1.9000e+02
6.2476e-01 7.0000e+01 3.3000e+02 5.4000e+01 1.4900e+02
6.2500e-01 -9.4000e+01 3.5800e+02 -5.6000e+01 1.1500e+02
6.2524e-01 -1.7500e+02 1.4700e+02 1.7100e+02 1.1000e+01
6.2549e-01 -1.1600e+02 -1.5100e+02 3.4300e+02 -2.8000e+01
6.2573e-01 -1.9800e+02 -3.4400e+02 5.7000e+01 3.1000e+01
6.2598e-01 -3.0400e+02 -2.4800e+02 -1.5900e+02 -6.5000e+01
6.2622e-01 -1.5400e+02 -9.0000e+01 8.0000e+01 -1.4400e+02
6.2646e-01 -3.5000e+01 -2.6000e+01 -4.0000e+01 -1.2800e+02
6.2671e-01 7.0000e+01 -7.9000e+01 -2.0700e+02 -1.7500e+02
6.2695e-01 1.0500e+02 -1.0100e+02 -2.6000e+01 -9.0000e+01
6.2720e-01 1.8600e+02 -1.5000e+01 -1.8500e+02 7.9000e+01
6.2744e-01 3.8200e+02 9.0000e+01 -6.7000e+01 1.8900e+02
6.2769e-01 2.7500e+02 2.3300e+02 2.0100e+02 1.8800e+02
6.2793e-01 5.5000e+01 3.4500e+02 5.1000e+01 1.4700e+02
6.2817e-01 -1.0300e+02 3.3000e+02 4.0000e+00 8.6000e+01
6.2842e-01 -1.4300e+02 8.2000e+01 2.6800e+02 -3.1000e+01
6.2866e-01 -1.0400e+02 -2.0800e+02 3.3200e+02 -3.7000e+01
6.2891e-01 -2.3300e+02 -3.3700e+02 -1.6000e+01 -6.0000e+00
6.2915e-01 -2.8600e+02 -1.9400e+02 -1.2100e+02 -1.1600e+02
6.2939e-01 -1.1300e+02 -5.7000e+01 1.0300e+02 -1.6000e+02
6.2964e-01 -1.5000e+01 -1.0000e+01 -1.3200e+02 -1.4300e+02
6.2988e-01 7.9000e+01 -8.1000e+01 -1.9700e+02 -1.8200e+02
6.3013e-01 9.4000e+01 -7.3000e+01 -5.6000e+01 -4.9000e+01
6.3037e-01 2.1600e+02 3.0000e+00 -2.3300e+02 1.1900e+02
6.3062e-01 3.6300e+02 1.1400e+02 -4.0000e+00 2.1100e+02
6.3086e-01 1.8100e+02 2.4200e+02 1.7800e+02 1.9400e+02
6.3110e-01 -2.3000e+01 3.3800e+02 -1.1000e+01 1.5100e+02
6.3135e-01 -1.5600e+02 2.7600e+02 3.5000e+01 6.9000e+01
6.3159e-01 -1.5000e+02 0.0000e+00 3.0600e+02 -4.9000e+01
6.3184e-01 -1.2800e+02 -2.7800e+02 2.4700e+02 -2.2000e+01
6.3208e-01 -2.7900e+02 -3.4600e+02 -1.1800e+02 -2.7000e+01
6.3232e-01 -2.5700e+02 -1.7800e+02 -9.6000e+01 -1.3300e+02
6.3257e-01 -5.8000e+01 -6.5000e+01 7.0000e+01 -1.4500e+02
6.3281e-01 4.1000e+01 -4.3000e+01 -2.1700e+02 -1.3200e+02
6.3306e-01 1.3000e+02 -1.0900e+02 -1.7000e+02 -1.5000e+02
6.3330e-01 1.5100e+02 -5.8000e+01 -1.0100e+02 2.0000e+00
6.3354e-01 3.1000e+02 2.8000e+01 -2.4100e+02 1.4500e+02
6.3379e-01 3.9100e+02 1.5500e+02 6.9000e+01 2.0200e+02
6.3403e-01 1.5200e+02 2.8100e+02 1.4300e+02 1.6100e+02
6.3428e-01 -3.8000e+01 3.6800e+02 -4.3000e+01 1.1100e+02
6.3452e-01 -1.5400e+02 2.4900e+02 9.1000e+01 1.8000e+01
6.3477e-01 -1.2800e+02 -4.1000e+01 3.2200e+02 -7.9000e+01
6.3501e-01 -1.6400e+02 -2.9500e+02 1.4800e+02 -2.8000e+01
6.3525e-01 -3.2500e+02 -3.0000e+02 -1.7800e+02 -6.8000e+01
6.3550e-01 -2.3700e+02 -1.2400e+02 -4.6000e+01 -1.6200e+02
6.3574e-01 -4.9000e+01 -2.9000e+01 3.0000e+01 -1.4300e+02
6.3599e-01 4.5000e+01 -3.7000e+01 -2.5300e+02 -1.4500e+02
6.3623e-01 1.1900e+02 -1.0400e+02 -1.1500e+02 -1.2000e+02
6.3647e-01 1.5100e+02 -3.3000e+01 -1.3900e+02 5.5000e+01
6.3672e-01 3.3200e+02 4.6000e+01 -1.9700e+02 1.8000e+02
6.3696e-01 3.3800e+02 1.6800e+02 1.4600e+02 2.1000e+02
6.3721e-01 7.1000e+01 2.7700e+02 1.0300e+02 1.6300e+02
6.3745e-01 -9.3000e+01 3.3200e+02 -3.9000e+01 1.0800e+02
6.3770e-01 -1.7100e+02 1.5700e+02 1.8000e+02 2.0000e+00
6.3794e-01 -1.2700e+02 -1.4500e+02 3.4800e+02 -6.6000e+01
6.3818e-01 -1.9400e+02 -3.5300e+02 8.0000e+01 -1.1000e+01
6.3843e-01 -3.2100e+02 -2.8500e+02 -1.7400e+02 -8.9000e+01
6.3867e-01 -1.6700e+02 -1.0300e+02 2.8000e+01 -1.6700e+02
6.3892e-01 3.0000e+00 -2.4000e+01 -1.7000e+01 -1.3200e+02
6.3916e-01 1.0100e+02 -4.5000e+01 -2.4500e+02 -1.5700e+02
6.3940e-01 1.5600e+02 -8.9000e+01 -6.1000e+01 -8.7000e+01
6.3965e-01 2.0700e+02 -1.1000e+01 -1.6500e+02 9.1000e+01
6.3989e-01 3.8400e+02 7.1000e+01 -1.0800e+02 1.9700e+02
6.4014e-01 2.8600e+02 2.0800e+02 2.0300e+02 2.0000e+02
6.4038e-01 2.1000e+01 3.2800e+02 6.3000e+01 1.4400e+02
6.4062e-01 -1.3000e+02 3.4700e+02 -1.4000e+01 7.2000e+01
6.4087e-01 -1.8000e+02 1.2200e+02 2.4800e+02 -4.3000e+01
6.4111e-01 -1.4600e+02 -1.7900e+02 3.2100e+02 -7.2000e+01
6.4136e-01 -2.5800e+02 -3.5100e+02 -1.5000e+01 -2.5000e+01
6.4160e-01 -3.4300e+02 -2.3600e+02 -1.7800e+02 -1.1400e+02
6.4185e-01 -1.3600e+02 -7.2000e+01 4.4000e+01 -1.5800e+02
6.4209e-01 7.0000e+00 -1.8000e+01 -1.1300e+02 -1.1400e+02
6.4233e-01 1.0400e+02 -6.6000e+01 -2.4400e+02 -1.4300e+02
6.4258e-01 1.5000e+02 -9.1000e+01 -5.1000e+01 -2.4000e+01
6.4282e-01 2.3700e+02 -2.1000e+01 -2.0200e+02 1.4800e+02
6.4307e-01 3.9100e+02 5.9000e+01 -1.9000e+01 2.3100e+02
6.4331e-01 2.1600e+02 1.9800e+02 2.1200e+02 2.1000e+02
6.4355e-01 -2.7000e+01 3.1400e+02 1.6000e+01 1.4100e+02
6.4380e-01 -1.4500e+02 2.8900e+02 3.7000e+01 5.3000e+01
6.4404e-01 -1.6600e+02 3.0000e+01 3.1300e+02 -6.7000e+01
6.4429e-01 -1.5500e+02 -2.5100e+02 2.7100e+02 -6.5000e+01
6.4453e-01 -2.9800e+02 -3.6000e+02 -8.0000e+01 -4.3000e+01
6.4478e-01 -3.0800e+02 -1.9700e+02 -1.1900e+02 -1.4100e+02
6.4502e-01 -7.5000e+01 -5.3000e+01 7.6000e+01 -1.5700e+02
6.4526e-01 4.2000e+01 -2.0000e+00 -1.7700e+02 -1.1900e+02
6.4551e-01 1.3300e+02 -4.9000e+01 -1.9500e+02 -1.3900e+02
